concept_actor_chris_wallace	concept_mountain_fox
concept_politician_chris_coleman	concept_scientist_st__paul
concept_politician_clinton	concept_male_bill_gates
concept_politician_clinton	concept_person_president
concept_politician_clinton	concept_personnorthamerica_john_mccain
concept_politician_clinton	concept_politicalparty_democrats
concept_politician_clinton	concept_politician_barack_hussein_obama
concept_politician_clinton	concept_politician_geraldine_ferraro
concept_politician_clinton	concept_politicianus_cindy_mccain
concept_politician_clinton	concept_politicianus_mitt_romney
concept_politician_congress	concept_city_bush
concept_politician_congress	concept_company_clinton
concept_politician_congress	concept_politician_obama
concept_politician_congress	concept_politician_reagan
concept_politician_david_brooks	concept_musicartist_times
concept_politician_fox_news	concept_blog_roger_ailes
concept_politician_george_bush	concept_politician_obama
concept_politician_geraldine_ferraro	concept_politician_clinton
concept_politician_james	concept_male_world
concept_politician_jobs	concept_actor_today
concept_politician_jobs	concept_animal_head
concept_politician_jobs	concept_athlete_mac
concept_politician_jobs	concept_celebrity_safari
concept_politician_jobs	concept_ceo_iphone
concept_politician_jobs	concept_city_service
concept_politician_jobs	concept_city_team
concept_politician_jobs	concept_company_imac
concept_politician_jobs	concept_company_pixar_animation_studios
concept_politician_jobs	concept_county_god
concept_politician_jobs	concept_county_newton
concept_politician_jobs	concept_female_macbook_air
concept_politician_jobs	concept_male_end
concept_politician_jobs	concept_male_world
concept_politician_jobs	concept_person_macintosh
concept_politician_jobs	concept_personus_warren_buffet
concept_politician_jobs	concept_terroristorganization_point
concept_politician_kitty_piercy	concept_person_eugene
concept_politician_obama	concept_city_new_york
concept_politician_obama	concept_female_hilary
concept_politician_obama	concept_female_hillary
concept_politician_obama	concept_geopoliticallocation_iraq
concept_politician_obama	concept_governmentorganization_office
concept_politician_obama	concept_governmentorganization_senators
concept_politician_obama	concept_person_miley_cyrus
concept_politician_obama	concept_personnorthamerica_hillary_rodham
concept_politician_obama	concept_personnorthamerica_john_mccain
concept_politician_obama	concept_personnorthamerica_new_york
concept_politician_obama	concept_personus_candidates_john_mccain
concept_politician_obama	concept_personus_denzel_washington
concept_politician_obama	concept_personus_hilary_rodham_clinton
concept_politician_obama	concept_personus_jeremiah_wright
concept_politician_obama	concept_personus_party
concept_politician_obama	concept_personus_tiger_woods
concept_politician_obama	concept_politicalparty_democratic_party
concept_politician_obama	concept_politicalparty_democrats
concept_politician_obama	concept_politicalparty_united_states
concept_politician_obama	concept_politician_bill_ayers
concept_politician_obama	concept_politician_congress
concept_politician_obama	concept_politician_george_bush
concept_politician_obama	concept_politicianus_al_gore
concept_politician_obama	concept_politicianus_biden
concept_politician_obama	concept_politicianus_bill_clinton
concept_politician_obama	concept_politicianus_chris_dodd
concept_politician_obama	concept_politicianus_george_w__bush
concept_politician_obama	concept_politicianus_harry_reid
concept_politician_obama	concept_politicianus_hilary_clinton
concept_politician_obama	concept_politicianus_hillary_clinton
concept_politician_obama	concept_politicianus_hillary_rodham_clinton
concept_politician_obama	concept_politicianus_jimmy_carter
concept_politician_obama	concept_politicianus_joe_biden
concept_politician_obama	concept_politicianus_john_edwards
concept_politician_obama	concept_politicianus_john_f__kennedy
concept_politician_obama	concept_politicianus_john_kerry
concept_politician_obama	concept_politicianus_martin_luther_king
concept_politician_obama	concept_politicianus_mike_huckabee
concept_politician_obama	concept_politicianus_mr__mccain
concept_politician_obama	concept_politicianus_mrs__clinton
concept_politician_obama	concept_politicianus_nancy_pelosi
concept_politician_obama	concept_politicianus_president_bush
concept_politician_obama	concept_politicianus_rodham_clinton
concept_politician_obama	concept_politicianus_ron_paul
concept_politician_obama	concept_politicianus_ronald_reagan
concept_politician_obama	concept_politicianus_senator_clinton
concept_politician_obama	concept_politicianus_senators_john_mccain
concept_politician_obama	concept_politicianus_sens__hillary_clinton
concept_politician_obama	concept_politicianus_sens__john_mccain
concept_politician_olaf_scholz	concept_bank_hamburg
concept_politician_u_s__congress	concept_city_bush
concept_politician_ut	concept_coach_philip_fulmer
concept_politician_w__bush	concept_person_gore
concept_politician_w__bush	concept_person_mccain
concept_politician_w__bush	concept_personnorthamerica_john_mccain
concept_politician_w__bush	concept_politicianus_al_gore
concept_politician_w__bush	concept_politicianus_john_kerry
concept_politicianus_al_gore	concept_politician_obama
concept_politicianus_al_gore	concept_politician_w__bush
concept_politicianus_anderson_cooper	concept_televisionstation_cnn
concept_politicianus_austin_jackson	concept_female_yankees
concept_politicianus_barack	concept_male_edwards
concept_politicianus_barack	concept_person_mccain
concept_politicianus_barack	concept_politician_clinton
concept_politicianus_barack	concept_politicianus_rodham_clinton
concept_politicianus_barack_hussein	concept_politician_clinton
concept_politicianus_barack_obama	concept_city_bush
concept_politicianus_barack_obama	concept_person_mccain
concept_politicianus_barrack	concept_person_mccain
concept_politicianus_bernie_sanders	concept_city_burlington
concept_politicianus_biden	concept_politician_obama
concept_politicianus_bill_clinton	concept_politician_obama
concept_politicianus_bill_wilson	concept_writer_aa
concept_politicianus_candidate_barack_obama	concept_person_mccain
concept_politicianus_chris_dodd	concept_politician_obama
concept_politicianus_cindy_mccain	concept_politician_clinton
concept_politicianus_dan_glickman	concept_personafrica_mpaa
concept_politicianus_david_obey	concept_personus_house_committee_on_appropriations
concept_politicianus_democratic_candidate_barack_obama	concept_person_mccain
concept_politicianus_democratic_nominee_barack_obama	concept_person_mccain
concept_politicianus_democratic_presidential_candidate_barack_obama	concept_person_mccain
concept_politicianus_dick_cheney	concept_nongovorganization_gop
concept_politicianus_dick_cheney	concept_person_republican
concept_politicianus_form	concept_astronaut_mail
concept_politicianus_form	concept_city_download
concept_politicianus_form	concept_musicartist_send
concept_politicianus_form	concept_musician_complete
concept_politicianus_form	concept_personnorthamerica_fax
concept_politicianus_form	concept_politician_print
concept_politicianus_form	concept_visualizablething_use
concept_politicianus_francisco_rodriguez	concept_sportsteam_new_york_mets
concept_politicianus_george_lucas	concept_magazine_lucasarts
concept_politicianus_george_w__bush	concept_politician_obama
concept_politicianus_gov__sarah_palin	concept_person_mccain
concept_politicianus_gov__sarah_palin	concept_person_republican
concept_politicianus_governor_sarah_palin	concept_person_mccain
concept_politicianus_governor_sarah_palin	concept_person_republican
concept_politicianus_harry_reid	concept_politician_obama
concept_politicianus_henry_paulson	concept_female_goldman_sachs
concept_politicianus_hilary_clinton	concept_politician_obama
concept_politicianus_hillary_clinton	concept_person_mccain
concept_politicianus_hillary_clinton	concept_politician_obama
concept_politicianus_hillary_rodham_clinton	concept_politician_obama
concept_politicianus_howard_dean	concept_politician_dnc
concept_politicianus_jim	concept_male_world
concept_politicianus_jimmy_carter	concept_city_bush
concept_politicianus_joe_biden	concept_politician_obama
concept_politicianus_john_brock	concept_biotechcompany_coca_cola_enterprises
concept_politicianus_john_edwards	concept_politician_obama
concept_politicianus_john_f__kennedy	concept_politician_obama
concept_politicianus_john_kerry	concept_politician_obama
concept_politicianus_john_kerry	concept_politician_w__bush
concept_politicianus_john_lafferty	concept_sportsteam_carnegie_mellon_university
concept_politicianus_john_marks	concept_county_tallahassee
concept_politicianus_john_sculley	concept_company_apple002
concept_politicianus_jonathan_miller	concept_company_aol
concept_politicianus_lou_gehrig	concept_female_yankees
concept_politicianus_martin_luther_king	concept_politician_obama
concept_politicianus_mike_huckabee	concept_politician_obama
concept_politicianus_mike_krzyzewski	concept_person_duke
concept_politicianus_mike_smith	concept_musicartist_dave_clark_five
concept_politicianus_mike_wallace	concept_televisionnetwork_cbs
concept_politicianus_mitt_romney	concept_person_mccain
concept_politicianus_mr__obama	concept_person_mccain
concept_politicianus_nancy_pelosi	concept_politician_obama
concept_politicianus_nominee_barack_obama	concept_person_mccain
concept_politicianus_palin	concept_nongovorganization_gop
concept_politicianus_palin	concept_nongovorganization_u_s_
concept_politicianus_palin	concept_person_mccain
concept_politicianus_palin	concept_person_republican
concept_politicianus_palin	concept_personnorthamerica_john_mccain
concept_politicianus_palin	concept_personus_party
concept_politicianus_president_bush	concept_person_mccain
concept_politicianus_president_bush	concept_politician_obama
concept_politicianus_president_clinton	concept_city_bush
concept_politicianus_presidential_candidate_barack_obama	concept_person_mccain
concept_politicianus_richard_perle	concept_county_hollywood_high_school
concept_politicianus_robert_parkinson	concept_biotechcompany_baxter
concept_politicianus_rodham_clinton	concept_person_bill
concept_politicianus_rodham_clinton	concept_person_president
concept_politicianus_rodham_clinton	concept_politician_obama
concept_politicianus_ron_paul	concept_politician_obama
concept_politicianus_ronald_reagan	concept_city_bush
concept_politicianus_ronald_reagan	concept_politician_obama
concept_politicianus_rudy_giuliani	concept_person_mccain
concept_politicianus_sean_hannity	concept_mountain_fox
concept_politicianus_senator_clinton	concept_person_mccain
concept_politicianus_senator_obama	concept_person_mccain
concept_politicianus_senators_john_mccain	concept_politician_obama
concept_politicianus_sens__hillary_clinton	concept_politician_obama
concept_politicianus_sens__john_mccain	concept_politician_obama
concept_politicianus_thomas_brown	concept_city_bentleyville
concept_politicianus_thomas_smith	concept_county_blawnox
concept_politicsblog_geraldo_rivera	concept_mountain_fox
concept_politicsblog_ny_times	concept_automobilemaker_david
concept_politicsblog_ny_times	concept_city_friedman
concept_politicsblog_prweb	concept_company_vocus
concept_professionalorganization_consumer_electronics_association	concept_personus_gary_shapiro
concept_professor_david_pogue	concept_musicartist_times
concept_professor_john_chaney	concept_musicartist_temple
concept_professor_jorma_ollila	concept_city_nokia
concept_professor_kelly_jones	concept_musician_stereophonics
concept_professor_michel_tilmant	concept_bank_ing
concept_professor_peter_moore	concept_company_ea_
concept_publication_ben_smith	concept_newspaper_politico
concept_publication_times_mirror	concept_politicsblog_tribune_com
concept_publication_times_mirror	concept_publication_tribune_co
concept_radiostation_job	concept_biotechcompany_apple
concept_radiostation_san_antonio	concept_sportsleague_western_conference
concept_recordlabel_syd_nathan	concept_televisionstation_king
concept_scientist_andres_oppenheimer	concept_city_herald
concept_scientist_andres_oppenheimer	concept_newspaper_herald
concept_scientist_jerry_garcia	concept_musicartist_grateful_dead
concept_scientist_ken_thompson	concept_bank_wachovia
concept_scientist_mitch_kapor	concept_male_lotus
concept_scientist_no_	concept_model_charts
concept_scientist_paypal	concept_ceo_peter_thiel
concept_scientist_tom_leighton	concept_televisionstation_wilkes_barre_scranton
concept_sportsleague_mlb	concept_personasia_joel_pineiro
concept_sportsleague_mlb	concept_personasia_jon_garland
concept_sportsleague_mlb	concept_personmexico_dan_wheeler
concept_sportsleague_mlb	concept_personmexico_francisco_garcia
concept_sportsleague_mlb	concept_personus_brad_penny
concept_sportsleague_mlb	concept_personus_erik_bedard
concept_sportsleague_mlb	concept_personus_guillermo_mota
concept_sportsleague_mlb	concept_personus_j_d__drew
concept_sportsleague_mlb	concept_personus_mike_macdougal
concept_sportsleague_mlb	concept_sportsteam_luis_ayala
concept_sportsleague_new	concept_coach_rex_ryan
concept_sportsleague_nfl	concept_coach_baltimore_ravens
concept_sportsleague_nfl	concept_coach_chicago_bears
concept_sportsleague_nfl	concept_coach_cleveland_browns
concept_sportsleague_nfl	concept_coach_kansas_city_chiefs
concept_sportsleague_nfl	concept_coach_new_england_patriots
concept_sportsleague_nfl	concept_coach_new_orleans_saints
concept_sportsleague_nfl	concept_coach_new_york_giants
concept_sportsleague_nfl	concept_coach_philadelphia_eagles
concept_sportsleague_nfl	concept_coach_san_diego_chargers
concept_sportsleague_nfl	concept_coach_seattle_seahawks
concept_sportsleague_nfl	concept_coach_tennessee_titans
concept_sportsleague_nfl	concept_coach_washington_redskins
concept_sportsleague_western_conference	concept_sportsteam_dallas_mavericks
concept_sportsteam_arizona_cardinals_27_23	concept_sportsleague_nfl
concept_sportsteam_bears_29_17	concept_ceo_smith
concept_sportsteam_buffalo_bills	concept_sportsleague_nfl
concept_sportsteam_ncaa_youth_kids	concept_coach_arkansas_razorbacks
concept_sportsteam_ncaa_youth_kids	concept_coach_cincinnati_bearcats
concept_sportsteam_ncaa_youth_kids	concept_coach_kansas_jayhawks
concept_sportsteam_ncaa_youth_kids	concept_coach_kentucky_wildcats
concept_sportsteam_ncaa_youth_kids	concept_coach_michigan_state_spartans
concept_sportsteam_ncaa_youth_kids	concept_coach_minnesota_golden_gophers
concept_sportsteam_ncaa_youth_kids	concept_coach_mississippi_state_bulldogs
concept_sportsteam_ncaa_youth_kids	concept_coach_oklahoma_sooners
concept_sportsteam_ncaa_youth_kids	concept_coach_purdue_boilermakers
concept_sportsteam_ncaa_youth_kids	concept_coach_south_carolina_gamecocks
concept_sportsteam_ncaa_youth_kids	concept_coach_washington_huskies
concept_sportsteam_ncaa_youth_kids	concept_person_duke
concept_sportsteam_ohio_state_buckeyes	concept_personmexico_ncaa
concept_sportsteam_ohio_state_university	concept_personmexico_woody_hayes
concept_sportsteam_seahawks	concept_sportsleague_nfl
concept_sportsteam_suns	concept_sportsleague_western_conference
concept_sportsteam_titans	concept_sportsleague_nfl
concept_stateorprovince_author	concept_male_world
concept_stateorprovince_brian_williams	concept_company_nbc
concept_stateorprovince_bruce	concept_city_side
concept_stateorprovince_contact	concept_city_home
concept_stateorprovince_contact	concept_person_home001
concept_stateorprovince_shenyang	concept_geopoliticalorganization_liaoning
concept_televisionnetwork_cbs	concept_televisionstation_wdtv
concept_televisionnetwork_nbc_universal	concept_televisionstation_wktv
